FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
Si seulement les bêtes de la forêt nous avaient dévorés! Au moins serions-nous morts ensemble!,SI ANIMAUX FORET MANGER NOUS MIEUX NOUS DEUX MORT ENSEMBLE,SEULEMENT BETES FORET MOINS SERIONS ENSEMBLE DEVORES MORTS ,['Imp']['Past']['Past'],,if we had been devoured by wild beasts in the wood at least we should have died together.,212,,If only the beasts of the forest had devoured us! At least we would have died together!
Cesse de te lamenter! dit la vieille;,VIEILLE DIRE OH ARRETER PLEURER,CESSE VIEILLE LAMENTER DIRE ,['Pres'],,"Spare me your lamentations, said the old woman; ",213,,"Stop complaining!"" said the old woman;"
ça ne te servira à rien!,SERVIR A RIEN !,NE SERVIR ,['Fut'],,they are of no avail. ,214,,It won't do you any good!
"De bon matin, Grethel fut chargée de remplir la grande marmite d'eau et d'allumer le feu.",MATIN GRETHEL RESPONSABLE REMPLIR MARMITE EAU ALLUMER FEU,BON MATIN GRETHEL GRANDE MARMITE EAU FEU CHARGEE REMPLIR ALLUMER ,['Past']['Past'],,"Early next morning Grethel had to get up, make the fire, and fill the kettle. ",215,,"Early in the morning, Grethel was asked to fill the large pot with water and light the fire."
"Nous allons d'abord faire la pâte, dit la sorcière.",SORCIERE DIRE D'ABORD CUIRE PATE,ABORD PATE ALLER FAIRE SORCIERE DIRE ,['Pres']['Pres'],,"First we will do the baking, said the old woman;  already, ",216,,"We'll make the dough first,"" said the witch."
J'ai déjà fait chauffer le four et préparé ce qu'il faut.,MOI DEJA CHAUFFER FOUR TOUT PRÊT,DEJA FOUR CHAUFFER PREPARE FALLOIR ,['Pres']['Past']['Imp']['Past']['Pres'],,I nave heated the oven and kneaded the dough. ,217,,I've already heated up the oven and prepared what I need.
"Elle poussa la pauvre Grethel vers le four, d'où sortaient de grandes flammes.",SORCIERE POUSSER GRETHEL A COTE FOUR GRANDE FLAMME SORTIR,PAUVRE GRETHEL FOUR POUSSER GRANDES FLAMMES SORTIR ,['Pres']['Imp'],,"She pushed poor Grethel towards the oven, out of which the flames were already shining.",218,,"She pushed poor Grethel towards the oven, from which great flames were coming out."
"Faufile-toi dedans! ordonna-t-elle, et vois s'il est assez chaud pour la cuisson.",SORCIERE ORDONNER GRETHEL TOI ALLER DEDANS VERIFIER SI ASSEZ CHAUD POUR CUISSON,FAUFILE TOI DEDANS ORDONNER ASSEZ CHAUD CUISSON VOIR ,['Pres']['Pres']['Pres'],,"Creep in, said the witch, and see if it is properly hot, so that the bread may be baked. ",219,,"Slip into it!"" she ordered, and see if it's hot enough to cook."
Elle avait l'intention de fermer le four quand la petite y serait pour la faire rôtir.,SORCIER IDEE QUAND FILLE DEDANS FERMER FOUR POUR ROTIR,INTENTION FOUR PETITE AVOIR FERMER ROTIR ,['Imp']['Pres'],,"And Grethel once in, she meant to shut the door upon her and let her be baked, ",220,,She intended to close the oven when the child was in it to roast her.
"Elle voulait la manger, elle aussi.",SORCIERE VOULOIR MANGER FILLE AUSSI,MANGER VOULOIR AUSSI ,['Imp'],,and then she would have eaten her. ,221,,"She wanted to eat it, too."
Mais Grethel devina son projet ,GRETHEL DEVINER SON IDEE,GRETHEL PROJET DEVINER ,,,"But Grethel perceived her intention, ",222,,But Grethel guessed his plan 
"et dit: Je ne sais comment faire , comment entre-t-on dans ce four?",GRETHEL REPONDRE MOI SAIT PAS COMMENT FAIRE COMMENT ENTRER DANS FOUR ?,DIT NE COMMENT SAVOIR FAIRE COMMENT FOUR ENTRE-T-ON ,['Past']['Pres']['Pres'],,"and said, I don't know how to do it: how shall I get in?",223,,"and said: I don't know how to do it, how do I get into this oven?"
"Petite oie, dit la sorcière,",SORCIERE DIRE IDIOTE,PETITE OIE SORCIERE DIRE ,['Pres'],,"Stupid goose, said the old woman, ",224,,"Little goose, said the witch,"
"l'ouverture est assez grande, vois, ",OUVERTURE ASSEZ GRANDE REGARDE,OUVERTURE ASSEZ GRANDE VOIR ,['Pres']['Pres'],,"the opening is big enough, do you see? ",225,,"the opening is quite large, see, "
je pourrais y entrer moi-même.,MOI POUVOIR ENTRER DEDANS,MEME POUVOIR ENTRER ,['Pres'],,I could get in myself! ,226,,I could enter it myself.
Et elle y passa la tête.,SORCIERE TETE PASSER,TETE PASSER ,['Pres'],,and she stooped down and put her head in the oven's mouth. ,227,,And she stuck her head in.
"Alors Grethel la poussa vivement dans le four, claqua la porte et mit le verrou.",GRETHEL POUSSER FORT DANS FOUR CLAQUER PORTE FERMER VERROU,ALORS GRETHEL POUSSA VIVEMENT FOUR CLAQUA PORTE VERROU METTRE ,['Past'],,"Then Grethel gave her a push, so that she went in farther, and she shut theand put up the bar iron door upon her, ",228,,"Then Grethel pushed her briskly into the oven, slammed the door and locked it."
La sorcière se mit à hurler épouvantablement.,SORCIER HURLER ,SORCIERE EPOUVANTABLEMENT METTRE HURLER ,['Past'],,Oh how frightfully she howled! ,229,,The witch began to scream terribly.
Mais Grethel s'en alla et cette épouvantable sorcière n'eut plus qu'à rôtir.,GRETHEL S'ECHAPPER HORRIBLE SORCIERE RESTER ROTIR,GRETHEL EPOUVANTABLE SORCIERE PLUS ALLER AVOIR ROTIR ,['Past']['Past'],,"but Grethel ran away, and left the wicked witch to burn miserably.",230,,"But Grethel went away, and the dreadful witch had only to roast."
"Grethel, elle, courut aussi vite qu'elle le pouvait chez Hansel.",GRETHEL COURIR VITE VITE PLUS VITE ELLE POUVOIR REJOINDRE HANSEL,GRETHEL COURUT AUSSI VITE HANSEL POUVOIR ,['Imp'],,"Grethel went straight to Hansel, ",231,,Grethel ran as fast as she could to Hansel.
Elle ouvrit la petite étable et dit:,OUVRIR ETABLE ELLE DIRE,PETITE ETABLE OUVRIR DIT ,['Pres']['Past'],,"opened the stable-door, ",232,,She opened the little stable and said:
"Hansel, nous sommes libres!",HANSEL NOUS LIBRE,HANSEL LIBRES ,['Pres'],,"and cried, Hansel, we are free! ",233,,"Hansel, we are free!"
La vieille sorcière est morte!,VIEILLE SORCIERE MORTE,VIEILLE SORCIERE MORTE ,['Pres']['Past'],,the old witch is dead! ,234,,The old witch is dead!
"Hansel bondit hors de sa prison, aussi rapide qu'un oiseau dont on vient d'ouvrir la cage.",HANSEL SORTIR SA PRISON COMME OISEAU SORTIR SA CAGE,HANSEL PRISON BONDIR AUSSI RAPIDE OISEAU CAGE VENIR OUVRIR ,['Past']['Pres'],,Then out flew Hansel like a bird from its cage as soon as the door is opened. ,235,,"Hansel leaps out of his prison, as fast as a bird whose cage has just been opened."
Comme ils étaient heureux!,DEUX HEUREUX,HEUREUX ,['Imp'],,How rejoiced they both were! how ,236,,How happy they were!
"Comme ils se prirent par le cou, ",CALIN,PRIRENT COU ,<unk>,,they fell each on the other's neck! ,237,,"As they grabbed each other by the neck, "
dansèrent et s'embrassèrent!,DANSER S'EMBRASSER,DANSERENT EMBRASSER ,['Pres'],,"and danced about, and kissed each other! ",238,,danced and kissed!
"N'ayant plus rien à craindre, ils pénétrèrent dans la maison de la sorcière. ",DEUX PLUS PEUR ENTRER MAISON SORCIERE,PLUS AYANT CRAINDRE MAISON SORCIERE PENETRER ,['Pres']['Pres'],,"And as they had nothing more to fear they went over all the old witch's house, ",239,,"With nothing more to fear, they entered the witch's house. "
"Dans tous les coins, il y avait des caisses pleines de perles et de diamants.",MAISON CHACUN COIN MALLE DEDANS PERLES DIAMANT,TOUS COINS CAISSES PLEINES PERLES DIAMANTS AVOIR ,['Imp'],,and in every corner there stood chests of pearls and precious stones. ,240,,"In every corner, there were boxes full of pearls and diamonds."
C'est encore mieux que mes petits cailloux! dit Hansel en remplissant ses poches.,HANSEL DIRE MIEUX QUE MES CAILLOUX ! LUI REMPLIR SES POCHES,ENCORE MIEUX PETITS CAILLOUX HANSEL POCHES DIRE REMPLISSANT ,['Pres']['Pres']['Pres'],,"This is something better than flint stones, said Hansel, as he filled his pockets,  carry something home with her, filled her apron full! ",241,,"This is even better than my little stones!"" said Hansel, filling his pockets."
"Et Grethel pensa : Moi aussi, je veux en rapporter à la maison!",GRETHEL PENSER MOI AUSSI VOULOIR RAPPORTER MAISON,GRETHEL PENSA MOI AUSSI MAISON VOULOIR RAPPORTER ,['Pres'],,"and Grethel, thinking she also would like to",242,,"And Grethel thought, ""I want to take some home too!"
"Maintenant, il nous faut partir, dit Hansel, si nous voulons fuir cette forêt ensorcelée.",HANSEL DIRE MAINTENANT FAUT PARTIR SI VOULOIR FUIR MAISON ENCORCELER,MAINTENANT FALLOIR PARTIR HANSEL DIRE FORET VOULOIR FUIR ENSORCELEE ,['Pres']['Pres']['Pres']['Past']['Past'],,"Now, away we go, said Hansel, if we only can get out of the witch's wood. ",243,,"Now we must leave,"" said Hansel, ""if we are to escape this bewitched forest."
"Au bout de quelques heures, ils arrivèrent sur les bords d'une grande rivière.",QUELQUES HEURES GRANDE RIVIERE ARRIVER BORD,BOUT HEURES BORDS GRANDE RIVIERE ARRIVER ,['Imp'],,When they had journeyed a few hours they came to a great piece of water. ,244,,"After a few hours, they arrived at the banks of a large river."
"Nous ne pourrons pas la traverser, dit Hansel, je ne vois ni passerelle ni pont.",HANSEL DIRE IMPOSSIBLE TRAVERSER PAS PASSERELLE PAS PONT,NE PAS POUVOIR TRAVERSER HANSEL DIRE NE PASSERELLE VOIR PONT ,['Fut']['Pres']['Pres']['Fut'],,"We can never get across this, said Hansel, I see no stepping-stones and no bridge.",245,,"We won't be able to cross it,"" said Hansel, ""I don't see a bridge or a footbridge."
"On n'y voit aucune barque non plus, dit Grethel.",GRETHEL DIRE PAS BARQUE NON PLUS,BARQUE NON PLUS VOIR GRETHEL DIRE ,['Pres']['Pres'],,"And there is no boat either, said Grethel; ",246,,"There are no boats there either,"" said Grethel."
Mais voici un canard blanc. ,MAIS LA CANARD BLANC,CANARD BLANC VOICI ,,,but here comes a white duck; ,247,,But here is a white duck. 
"Si Je lui demande, il nous aidera à traverser.",SI MOI DEMANDER LUI AIDER NOUS TRAVERSER,DEMANDE AIDER TRAVERSER ,['Pres']['Fut'],,if I ask her she will help us over. ,248,,"If I ask him, he will help us to cross."
Elle cria:,ELLE CRIER,CRIER ,['Imp'],,"So she cried,",249,,She shouted:
"Petit canard, petit canard,",CANARD CANARD,PETIT CANARD PETIT CANARD ,<unk>,,"Duck, duck, here we stand,",250,,"Little duck, little duck,"
Nous sommes Hansel et Grethel.,NOUS HANSEL GRETHEL,HANSEL GRETHEL ,['Pres'],,"Hansel and Grethel, on the land,",251,,We are Hansel and Grethel.
"Il n'y a ni barque, ni gué, ni pont,",PAS BARQUE PAS PONT PAS PASSERELLE,BARQUE AVOIR GUE PONT ,['Pres']['Past']['Pres'],,"Stepping-stones and bridge we lack,",252,,"There is no boat, no ford, no bridge,"
Fais-nous passer avant qu'il ne soit tard.,S'IL TE PLAIT AIDER NOUS PASSER AVANT TROP TARD,FAIS NE TARD PASSER ,['Pres'],,Carry us over on your nice white back.,253,,Get us through before it's late.
Le petit canard s'approcha ,CANARD S'APPROCHER,PETIT CANARD APPROCHA ,<unk>,,"And the duck came accordingly, ",254,,The little duckling approached 
et Hansel se mit à califourchon sur son dos.,HANSEL MONTER SUR SON DOS,HANSEL CALIFOURCHON DOS METTRE ,['Past'],,and Hansel got upon her ,255,,and Hansel straddled his back.
Il demanda à sa soeur de prendre place à côté de lui.,LUI DEMANDER SA SOEUR MONTER A COTE,SOEUR PLACE COTE DEMANDER PRENDRE ,['Pres'],,and told his sister to come too. ,256,,He asked his sister to sit next to him.
"Non, répondit-elle, ce serait trop lourd pour le canard.",ELLE REPONDRE NON TROP LOURD POUR CANARD,NON REPONDIT TROP LOURD CANARD ,['Pres'],,"No, answered Grethel, that would be too hard upon the duck; ",257,,"No,"" she replied, ""that would be too heavy for the duck."
Nous traverserons l'un après l'autre.,TRAVERSER CHACUN SON TOUR,TRAVERSER ,['Pres'],,"we can go separately, one after the other. ",258,,We will cross one after the other.
La bonne petite bête les mena ainsi à bon port.,CANARD GENTIL AMENER L'UN PUIS L'AUTRE,BONNE PETITE BETE MENA AINSI BON PORT ,<unk>,,"And that was how it was managed, ",259,,The good little beast thus led them to their destination.
"Quand ils eurent donc passé l'eau sans dommage,",DEUX PASSER SANS PROBLEME,DONC EAU DOMMAGE AVOIR PASSE ,['Pres']['Past'],,"and after that they went on happily, ",260,,"When they had passed the water without damage,"
ils s'aperçurent au bout de quelque temps que la forêt leur devenait de plus en plus familière.,APERCEVOIR FORET CONNAITRE DEJA VU ICI,BOUT TEMPS FORET PLUS PLUS FAMILIERE APERCEVOIR DEVENIR ,['Pres']['Imp'],,"until they came to the wood, and the way grew more and more familiar, ",261,,"After a while, they realized that the forest was becoming more and more familiar to them."
"Finalement, ils virent au loin la maison de leur père.",MOMENT VOIR LOIN MAISON LEUR PERE,FINALEMENT LOIN MAISON PERE VOIR ,['Past'],,till at last they saw in the distance their father's house. ,262,,"Finally, they saw their father's house in the distance."
"Ils se mirent à courir, se ruèrent dans la chambre de leurs parents ",DEUX COURIR COURIR CHAMBRE LEUR PARENTS ARRIVER,METTRE COURIR CHAMBRE PARENTS RUER ,['Pres']['Pres'],,"Then they ran till they came up to it, rushed in at the door, ",263,,"They started to run, rushed to their parents' room "
et sautèrent au cou de leur père.,LEUR PERE SAUTER SON COU CALIN,COU PERE SAUTER ,['Pres'],,and fell on their father's neck. ,264,,and jumped on their father's neck.
L'homme n'avait plus eu une seule minute de bonheur depuis qu'il avait abandonné ses enfants dans la forêt.,HOMME REALISER VITE LUI ENFIN HEUREUX DEPUIS LUI ABANDONNER SES ENFANTS DANS FORET,HOMME PLUS SEULE MINUTE BONHEUR ENFANTS FORET EU ABANDONNE ,['Imp']['Past']['Imp']['Past'],,The man had not had a quiet hour since he left his children in the wood; ,265,,The man had not had a single minute of happiness since he had abandoned his children in the forest.
Sa femme était morte.,SA FEMME MORTE,FEMME MORTE ,['Imp']['Past'],,but the wife was dead. ,266,,His wife was dead.
Grethel secoua son tablier et les perles et les diamants roulèrent à travers la chambre.,GRETHEL SECOUER SON TABLIER PERLE DIAMANT TOMBER PARTOUT DANS CHAMBRE,GRETHEL TABLIER PERLES DIAMANTS TRAVERS CHAMBRE SECOUER ROULER ,['Pres']['Pres'],,"And when Grethel opened her apron the pearls and precious stones were scattered all over the room, ",267,,Grethel shook her apron and the pearls and diamonds rolled across the room.
"Hansel en sortit d'autres de ses poches, par poignées.",HANSEL SORTIR SES POCHES POIGNEE DE DIAMANT,HANSEL SORTIT AUTRES POCHES POIGNEES ,['Past'],,and Hansel took one handful after another out of his pocket. ,268,,"Hansel pulled more from his pockets, by the handful."
C'en était fini des soucis. Ils vécurent heureux tous ensemble.,PLUS DE SOUCIS TROIS VIVRE HEUREUX ENSEMBLE,SOUCIS FINI HEUREUX TOUS ENSEMBLE VIVRE ,['Imp']['Past']['Imp'],,"Then was all care at an end, and they lived in great joy together. ",269,,The worries were over. They lived happily together.
,,,,,,270,,
