FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Eh bien! je vous demande du feu, un tour et un banc de ciseleur avec un couteau.",ALORS MOI VOUS DEMANDER FEU MACHINE FAIRE ECROUS BANC CISELEUR AVEC COUTEAU,BIEN FEU DEMANDE TOUR BANC CISELEUR COUTEAU ,['Pres'],,"Then I ask for a fire, a turning lathe, and a cutting-board with the knife.",192,"Ensuite, je demande un feu, un tour à décolleter et une planche à découper avec le couteau.","Well, I'm asking for a light, a trick and a chiseler's bench with a knife."
"Le jour même, le roi fit porter tout cela au château.",MEME JOUR ROI APPORTER TOUT OBJET DANS CHATEAU,JOUR MEME ROI FIT CHATEAU PORTER ,,,The King had these things carried into the castle for him during the day.,193,Le roi fait porter ces objets au château pendant la journée.,"The same day, the king had all this taken to the castle."
"A la tombée de la nuit, le jeune homme s'y rendit, alluma un grand feu dans une chambre, installa le tabouret avec le couteau tout à côté et s'assit sur le tour.",NUIT JEUNE HOMME ALLER DANS CHATEAU ALLUMER FEU DANS CHAMBRE INSTALLER TABOURET AVEC COUTEAU A COTE LUI S'ASSOIR SUR MACHINE,TOMBEE NUIT AVOIR JEUNE HOMME RENDRE GRAND FEU CHAMBRE ALLUMER TABOURET COUTEAU TOUT COTE TOUR INSTALLER ASSEOIR ,['Pres']['Past']['Past']['Pres'],,"When night was drawing near, the youth went up and made himself a bright fire in one of the rooms, placed the cutting-board and knife beside it, and seated himself by the turning-lathe.",194,"À l'approche de la nuit, le jeune homme monta faire un feu vif dans l'une des pièces, plaça la planche à découper et le couteau à côté, et s'assit près du tour.","At nightfall, the young man went there, lit a big fire in a room, put the stool with the knife next to it and sat on the tower."
Ah! si seulement je pouvais frissonner! dit-il.,JEUNE HOMME DIRE AH ! SI MOI POUVOIR FRISSONNER,AH SEULEMENT POUVOIR FRISSONNER DIRE ,['Imp']['Pres'],,"Ah, if I could but shudder! said he,",195,"Ah, si je pouvais trembler ! dit-il,",Ah! if only I could shiver! he said.
Mais ce n'est pas encore ici que je saurai ce que c'est.,MAIS PAS ICI MOI APPRENDRE CE QUE C'EST,PAS ENCORE ICI SAURAI ETRE ,['Pres']['Pres']['Pres'],,but I shall not learn it here either.,196,mais je ne l'apprendrai pas ici non plus.,But it's not here yet that I'll know what it is.
"Vers minuit, il entreprit de ranimer son feu.",VERS MINUIT RALLUMER SON FEU,MINUIT FEU ENTREPRENDRE RANIMER ,['Pres'],,"Towards midnight he was about to poke his fire,",197,"Vers minuit, il s'apprête à allumer son feu,","Around midnight, he set out to revive his fire."
"Et comme il soufflait dessus, une voix retentit tout à coup dans un coin de la chambre:",LUI SOUFFLER SUR FEU D'UN COUP ENTENDRE VOIX DANS COIN CHAMBRE,SOUFFLER DESSUS VOIX TOUT COIN CHAMBRE RETENTIT COUP ,['Imp']['Past']['Pres'],,"and as he was blowing it, something cried suddenly from one corner,",198,"et alors qu'il soufflait, quelque chose a soudainement crié dans un coin,","And as he blew on it, a voice suddenly rang out from a corner of the room"
"Hou, miaou, comme nous avons froid!",VOIX DIRE HOU MIAOU NOUS FROID !,HOU MIAOU FROID AVOIR ,['Pres'],,"Au, miau! how cold we are!",199,"Au, miau ! comme nous avons froid !","Hou, miaou, how cold we are!"
Bande de fous! s'écria-t-il.,GARCON CRIER VOUS FOUS !!,BANDE ECRIER ,['Past'],,"You simpletons! cried he,",200,"Vous êtes des imbéciles ! s'écria-t-il,",You fools! he cried.
Pourquoi hurlez-vous comme ça?,POURQUOI VOUS CRIER ?!,POURQUOI HURLER ,['Pres'],,what are you crying about?,201,Pourquoi pleurez-vous ?,Why are you yelling like that?
"Si vous avez froid, venez ici, asseyez-vous près du feu et réchauffez-vous!",SI VOUS FROID VENIR ICI ASSOIR A COTE FEU DONNER VOUS CHAUD,FROID AVOIR ICI VENIR ASSEYEZ PRES FEU RECHAUFFER ,['Pres']['Pres']['Pres'],,"If you are cold, come and take a seat by the fire and warm yourselves.",202,"Si vous avez froid, venez vous asseoir près du feu et vous réchauffer.","If you are cold, come here, sit by the fire and warm up!"
"A peine eut-il prononcé ces paroles que deux gros chats noirs, d'un bond formidable, sautèrent vers lui et s'installèrent de part et d'autre du garçon en le regardant d'un air sauvage avec leurs yeux de braise.",JUSTE DIT CES MOTS DEUX GROS CHATS NOIR BOND INCROYABLE SAUTER COTER LUI S'INSTALLER CHAQUE COTE DU GARCON LE REGARDER SAUVAGEMENT AVEC LEUR YEUX BRAISE,PEINE PAROLES DEUX GROS CHATS NOIRS PRONONCE BOND FORMIDABLE PART AUTRE GARCON REGARDANT AIR SAUVAGE YEUX BRAISE SAUTER INSTALLER ,['Past']['Past']['Imp']['Pres'],,"And when he had said that, two great black cats came with one tremendous leap and sat down on each side of him, and looked savagely at him with their fiery eyes.",203,"Et quand il eut dit cela, deux grands chats noirs vinrent d'un bond formidable s'asseoir de chaque côté de lui, et le regardèrent sauvagement de leurs yeux enflammés.","No sooner had he said these words than two big black cats, with a tremendous leap, jumped towards him and settled on either side of the boy, looking at him wildly with their fiery eyes."
"Quelque temps après, s'étant réchauffés, ils dirent:",QUELQUES TEMPS APRES CHAT RECHAUFFER EUX DIRE,TEMPS APRES RECHAUFFES DIRE ,['Pres']['Pres'],,"After a short time, when they had warmed themselves, they said,",204,"Après un court moment, lorsqu'ils se sont réchauffés, ils ont dit,","Some time later, having warmed up, they said"
"Si nous jouions aux cartes, camarade?",SI NOUS JOUER CARTE ?,CARTES JOUER CAMARADE ,['Pres'],,"Comrade, shall we have a game at cards?",205,"Camarade, on fait une partie de cartes ?","What if we played cards, comrade?"
"Pourquoi pas! répondit-il, mais montrez-moi d'abord vos pattes.",JEUNE HOMME REPONDRE POURQUOI PAS MAIS D'ABORD MONTRER VOS PATTES,POURQUOI PAS REPONDIT ABORD PATTES MONTRER ,['Pres'],,"Why not? he replied, but just show me your paws.",206,"Pourquoi pas ? a-t-il répondu, mais montrez-moi vos pattes.","Why not! he replied, but first show me your paws."
Les chats sortirent leurs griffes.,CHAT GRIFFE SORTIR,CHATS SORTIRENT GRIFFES ,<unk>,,Then they stretched out their claws.,207,Puis ils ont tendu leurs griffes.,The cats put out their claws.
Holà! dit-il.,GARCON DIRE HOLA,HOLA DIRE ,['Pres'],,"Oh, said he,",208,"Oh, dit-il,",Whoa! he said.
Que vos ongles sont longs!,VOS ONGLES LONG,ONGLES LONGS ,['Pres'],,what long nails you have!,209,Quels longs ongles tu as !,How long your nails are!
attendez!,ATTENDRE !,ATTENDEZ ,<unk>,,"Wait,",210,"Attendez,",wait!
il faut d'abord que je vous les coupe.,D'ABORD FAUT MOI COUPER VOS ONGLES,ABORD COUPE FALLOIR ,['Pres'],,I must first cut them for you.,211,Je dois d'abord les couper pour vous.,I have to cut them for you first.
"Il les prit par la peau du dos,",ATTRAPER CHAT PEAU DOS,PRIT PEAU DOS ,<unk>,,"Thereupon he seized them by the throats,",212,"Il les saisit alors par la gorge,","He took them by the skin of the back,"
les posa sur l'étau et leur y coinça les pattes.,POSER SUR ETAU COINCER PATTES ,ETAU PATTES POSER COINCER ,['Fut'],,put them on the cutting-board and screwed their feet fast.,213,les mettre sur la planche à découper et leur visser les pieds.,put them on the vice and stuck their legs in it.
"J'ai vu vos doigts, dit-il, j'en ai perdu l'envie de jouer aux cartes.",GARCON DIRE MOI VOIR VOS DOIGTS PLUS ENVIE JOUER CARTES,DOIGTS VU DIRE ENVIE CARTES PERDU JOUER ,['Pres']['Past']['Pres']['Pres']['Past'],,"I have looked at your fingers, said he, and my fancy for card-playing has gone,",214,"J'ai regardé vos doigts, dit-il, et je n'ai plus envie de jouer aux cartes,","I saw your fingers, he said, and I lost the desire to play cards."
Il les tua et les jeta par la fenêtre dans l'eau d'un étang .,LES TUER FENETRE JETER TOMBER DANS ETANG,TUA JETA FENETRE EAU ETANG ,<unk>,,and he struck them dead and threw them out into the water.,215,Il les frappa à mort et les jeta dans l'eau.,He killed them and threw them out the window into the water of a pond.
"À peine s'en était-il ainsi débarrassé que de tous les coins et recoins sortirent des chats et des chiens, tous noirs, tirant des chaînes rougies au feu.",JUSTE DEBARASSER CHAQUE COINS CHAT CHIEN NOIR SORTIR TIRER CHAINE REFLET ROUGE PAR FEU,PEINE AINSI DEBARRASSE TOUS COINS RECOINS SORTIRENT CHATS CHIENS NOIRS CHAINES FEU TIRANT ROUGIES ,['Imp']['Pres']['Past'],,"But when he had made away with these two, and was about to sit down again by his fire, out from every hole and corner came black cats and black dogs with red-hot chains,",216,"Mais lorsqu'il se fut débarrassé de ces deux-là et qu'il fut sur le point de s'asseoir de nouveau près de son feu, de tous les trous et de tous les coins sortirent des chats noirs et des chiens noirs avec des chaînes chauffées au rouge,","No sooner had he got rid of them than cats and dogs, all black, came out of every nook and cranny, pulling chains reddened by fire."
Il y en avait tant et tant qu'il ne pouvait leur échapper.,LA TELLEMENT CHIEN CHAT GARCON IMPOSSIBLE ECHAPPER,TANT TANT NE AVOIR POUVOIR ECHAPPER ,['Imp']['Imp'],,"and more and more of them came until he could no longer stir,",217,"et de plus en plus nombreux, jusqu'à ce qu'il ne puisse plus bouger,",There were so many that he could not escape them.
"Ils criaient affreusement, dispersaient les brandons du foyer, piétinaient le feu, essayaient de l'éteindre.",EUX CRIER DISPERSER PAILLES ENFLAMMER PIETINER FEU ESSAYER L'ETEINDRE,AFFREUSEMENT CRIER BRANDONS FOYER DISPERSER FEU PIETINER ESSAYAIENT ETEINDRE ,['Pres']['Pres']['Pres'],,"and they yelled horribly, and got on his fire, pulled it to pieces, and tried to put it out.",218,"Ils poussèrent des cris horribles, s'attaquèrent à son feu, le mirent en pièces et essayèrent de l'éteindre.","They shouted terribly, scattered the firebrands, trampled the fire, tried to put it out."
"Tranquillement, le garçon les regarda faire un moment.",GARCON REGARDER CALMEMENT ANIMAUX S'EXICITER,TRANQUILLEMENT GARCON REGARDA MOMENT FAIRE ,,,"He watched them for a while quietly,",219,"Il les observa un moment en silence,","Quietly, the boy watched them for a while."
"Quand il en eut assez, il prit le couteau de ciseleur et dit:",QUAND MARRE LUI PRENDRE COUTEAU DIRE,ASSEZ AVOIR COUTEAU CISELEUR PRENDRE DIRE ,['Past']['Pres']['Pres'],,"but at last when they were going too far, he seized his cutting-knife, and cried,",220,"mais enfin, comme ils allaient trop loin, il saisit son couteau et s'écria,","When he had enough, he took the chisel knife and said"
"Déguerpissez, canailles!",DEGAGER !,DEGUERPISSEZ CANAILLES ,<unk>,,"Away with ye, vermin,",221,"Foutez le camp, vermine !","Get out of here, scoundrels!"
Et il se mit à leur taper dessus.,TAPER DESSUS,DESSUS METTRE TAPER ,['Past'],,and began to cut them down.,222,et commença à les abattre.,And he began to hit them.
Une partie des assaillants s'enfuit;,UNE PARTIE S'ENFUIR,PARTIE ASSAILLANTS ENFUIR ,['Pres'],,"Part of them ran away,",223,"Une partie d'entre eux s'est enfuie,",Some of the attackers run away;
il tua les autres et les jeta dans l'étang.,LUI TUER LES AUTRES JETER DANS ETANG,AUTRES JETA ETANG TUER ,['Pres'],,"the others he killed, and threw out into the fish-pond.",224,"les autres, il les tua et les jeta dans le vivier.",he killed the others and threw them into the pond.
"Puis il revint près du feu, le ranima en soufflant sur les braises et se réchauffa.",PUIS REVENIR A COTE FEU SOUFLLER POUR FEU RETOUR SE RECHAUFFER,PRES FEU REVENIR RANIMA BRAISES SOUFFLANT RECHAUFFER ,['Past']['Pres']['Pres'],,When he came back he fanned the embers of his fire again and warmed himself.,225,"Lorsqu'il revint, il attisa à nouveau les braises de son feu et se réchauffa.","Then he returned to the fire, revived it by blowing on the embers and warmed himself."
"Bientôt, il sentit ses yeux se fermer et eut envie de dormir.",BIENTÔT SES YEUX SE FERMER LUI VOULOIR DORMIR,BIENTOT YEUX DORMIR SENTIR FERMER ENVIE ,['Past']['Past']['Past'],,"And as he thus sat, his eyes would keep open no longer, and he felt a desire to sleep.",226,"Comme il était ainsi assis, ses yeux ne voulurent pas rester ouverts plus longtemps et il eut envie de dormir.","Soon, he felt his eyes close and wanted to sleep."
"Il regarda autour de lui et vit un grand lit, dans un coin.",REGARDER AUTOUR DE LUI VOIR LIT GRAND DANS COIN,AUTOUR GRAND LIT REGARDER VOIR COIN ,['Pres']['Pres'],,Then he looked round and saw a great bed in the corner.,227,Puis il regarda autour de lui et vit un grand lit dans le coin.,He looked around and saw a large bed in the corner.
"Voilà ce qu'il me faut, dit-il.",HOMME SE DIRE VOILA CA MOI BESOIN,VOILA FALLOIR DIRE ,['Pres']['Pres'],,"That is the very thing for me, said he,",228,"C'est exactement ce qu'il me faut, dit-il,","That's what I need, he says."
Et il se coucha.,SE COUCHER,COUCHA ,<unk>,,and got into it.,229,et s'est lancé dans l'aventure.,And he went to bed.
"Comme il allait s'endormir, le lit se mit de lui-même à se déplacer et à le promener par tout le château.",JUSTE LUI S'ENDORMIR LIT LUI-MEME SE DEPLACER PROMENER PARTOUT DANS CHATEAU,ENDORMIR ALLER LIT PROMENER TOUT CHATEAU METTRE DEPLACER ,['Imp']['Past'],,"When he was just going to shut his eyes, however, the bed began to move of its own accord, and went over the whole of the castle.",230,"Mais au moment où il allait fermer les yeux, le lit se mit à bouger de lui-même et parcourut tout le château.","As he was about to fall asleep, the bed began to move on its own and take him around the castle."
Très bien! dit-il.,LIT DIRE PARFAIT,TRES BIEN DIRE ,['Pres'],,"That's right, said he, ",231,"C'est exact, dit-il,",Very well! he said.
Plus vite!,PLUS VITE,PLUS VITE ,<unk>,,but go faster.,232,mais plus rapidement.,Faster!
"Le lit partit derechef comme si une demi-douzaine de chevaux y étaient attelés, passant les portes, montant et descendant les escaliers.",LIT PARTIR COMME SI SIX CHEVEAUX ACCROCHE LIT PORTE PASSER MONTER DESCENDRE ESCALIER,LIT PARTIT DERECHEF DEMI-DOUZAINE CHEVAUX ATTELES PORTES PASSANT MONTANT ESCALIERS DESCENDANT ,['Imp']['Pres']['Pres'],,"Then the bed rolled on as if six horses were harnessed to it, up and down, over thresholds and steps,",233,"Puis le lit a roulé comme si six chevaux y étaient attelés, montant et descendant, franchissant les seuils et les marches,","The bed started again as if half a dozen horses were harnessed to it, going through the doors, up and down the stairs."
"Et tout à coup, il versa sens dessus dessous hop!",D'UN COUP LIT RENVERSER ,TOUT COUP VERSA SENS DESSOUS HOP DESSUS ,['Past'],,"but suddenly hop, hop, it turned over upside down,",234,"mais soudain, hop, hop, il s'est retourné,","And suddenly, it turned upside down!"
et le garçon se retrouva par terre avec comme une montagne par-dessus lui.,GARCON PAR TERRE AVEC MONTAGE SUR LUI,GARCON TERRE MONTAGNE DESSUS RETROUVA ,['Past'],,and lay on him like a mountain.,235,et s'étendit sur lui comme une montagne.,and the boy found himself on the ground with a mountain on top of him.
"Il se débarrassa des couvertures et des oreillers, se faufila de dessous le lit et dit:",JEUNE HOMME ENLEVER COUVERTURE OREILLER SUR LUI DIRE,COUVERTURES OREILLERS DEBARRASSER DESSOUS LIT FAUFILER DIT ,['Pres']['Pres']['Past'],,"But he threw quilts and pillows up in the air, got out and said,",236,"Mais il a jeté des couettes et des oreillers en l'air, est sorti et a dit,","He got rid of the blankets and pillows, crawled out from under the bed and said"
Que ceux qui veulent se promener se promènent.,PERSONNE VOULOIR SE PROMENER ALLER PROMENER,VOULOIR PROMENER PROMENER ,['Pres']['Pres'],,"Now any one who likes, may drive,",237,"Désormais, toute personne qui le souhaite peut conduire,","Let those who want to walk around, walk around."
Et il se coucha auprès du feu et dormit jusqu'au matin.,GARCON SE COUCHER A COTE FEU DORMIR JUSQU'AU MATIN,COUCHA AUPRES FEU MATIN DORMIT ,['Past'],,"and lay down by his fire, and slept till it was day.",238,Il se coucha près du feu et dormit jusqu'au jour.,And he lay down by the fire and slept until morning.
"Le lendemain, le roi s'en vint au château.",LENDEMAIN ROI VENIR CHATEAU,LENDEMAIN ROI CHATEAU VINT ,['Past'],,"In the morning the King came,",239,"Le matin, le roi arriva,","The next day, the king came to the castle."
"Quand il vit le garçon étendu sur le sol, il pensa que les fantômes l'avaient tué.",ROI VOIR GARCON ALLONGER SOL LUI PENSER FANTOME TUER GARCON,GARCON SOL VOIR ETENDU FANTOMES PENSER TUE ,['Pres']['Past']['Pres']['Imp']['Past'],,"and when he saw him lying there on the ground, he thought the evil spirits had killed him and he was dead.",240,"et quand il l'a vu étendu sur le sol, il a pensé que les mauvais esprits l'avaient tué et qu'il était mort.","When he saw the boy lying on the ground, he thought the ghosts had killed him."
Il murmura: Quel dommage pour un si bel homme!,ROI MURMURER DOMMAGE LUI BEL HOMME,MURMURER DOMMAGE BEL HOMME ,['Fut'],,"Then said he, After all it is a pity, he is a handsome man.",241,"Puis il dit : ""Après tout, c'est dommage, c'est un bel homme.",He murmured :  What a pity for such a beautiful man!
"Le garçon l'entendit, se leva, et dit:",GARCON L'ENTENDRE SE LEVER REPONDRE,GARCON ENTENDIT LEVER DIT ,['Past']['Past'],,"The youth heard it, got up, and said, ",242,"Le jeune homme l'entendit, se leva et dit,","The boy heard it, stood up, and said"
Je n'en suis pas encore là!,PAS ENCORE MORT,PAS ENCORE LA ,['Pres'],,It has not come to that yet.,243,Nous n'en sommes pas encore là.,I'm not there yet!
"Le roi s'étonna, se réjouit et lui demanda comment les choses s'étaient passées.",ROI ETONNER CONTENT DEMANDER COMMENT PASSER,ROI ETONNER DEMANDA COMMENT CHOSES REJOUIR PASSEES ,['Pres']['Pres']['Imp']['Past'],,"Then the King was astonished, but very glad, and asked how he had fared.",244,"Le roi, étonné mais très heureux, lui demanda comment il s'en était sorti.","The king was astonished, rejoiced and asked him how things had gone."
"Très bien. Voilà une nuit d'écoulée, les autres se passeront bien aussi.",JEUNE HOMME REPONDRE TRES BIEN NUIT PASSE AUTRE NUIT BIEN PASSER AUSSI,TRES BIEN NUIT ECOULEE VOILA AUTRES BIEN AUSSI PASSER ,['Pres'],,"Very well indeed, answered he; one night is past, the two others will get over likewise.",245,"Très bien, répondit-il ; une nuit est passée, les deux autres se passeront de même.","Very good. That's one night gone, the others will go well too."
"Quand il arriva chez l'aubergiste, celui-ci ouvrit de grands yeux. Je n'aurais jamais pensé, dit-il, que je te reverrais vivant.",JEUNE HOMME ARRIVER CHEZ AUBERGISTE LUI OUVRIR YEUX LUI DIRE MOI JAMAIS PENSER VOIR ENCORE VIVANT,AUBERGISTE ARRIVER GRANDS YEUX OUVRIR JAMAIS PENSE DIRE VIVANT REVOIR ,['Pres']['Pres']['Pres']['Past']['Pres']['Imp'],,"Then he went to the innkeeper, who opened his eyes very wide, and said, I never expected to see thee alive again!",246,"Il alla ensuite trouver l'aubergiste, qui ouvrit de grands yeux et dit : ""Je ne m'attendais pas à te revoir vivant !","When he arrived at the innkeeper's, his eyes opened wide. I never thought, he said, that I would see you alive again."
As-tu enfin appris à frissonner?,ALORS TOI APPRENDRE PEUR ?,ENFIN APPRIS FRISSONNER ,['Pres']['Past'],,Hast thou learnt how to shudder yet?,247,As-tu déjà appris à trembler ?,Have you finally learned to shiver?
"Non! répondit-il, tout reste sans effet.",JEUNE HOMME REPONDRE NON PAS EFFET,NON REPONDIT EFFET RESTE ,['Pres'],,"No, said he, it is all in vain.",248,"Non, dit-il, c'est en vain.","No! he answered, everything remains without effect."
Si seulement quelqu'un pouvait me dire comment faire!,SI QUELQU'UN POUVOIR M'EXPLIQUER COMMENT FAIRE !,SEULEMENT POUVAIT COMMENT DIRE FAIRE ,,,If some one would but tell me.,249,Si quelqu'un voulait bien me le dire.,If only someone could tell me how to do it!
"Pour la deuxième nuit,",DEUXIEME NUIT,DEUXIEME NUIT ,<unk>,,The second night,250,La deuxième nuit,"For the second night,"
"il se rendit à nouveau au château,",ENCORE ALLER CHATEAU,NOUVEAU CHATEAU RENDRE ,['Past'],,"he again went up into the old castle,",251,"il monta à nouveau dans le vieux château,","he went back to the castle,"
s'assit auprès du feu et reprit sa vieille chanson:,S'ASSOIR A COTE FEU REPRENDRE SA VIEILLE CHANSON,AUPRES FEU VIEILLE CHANSON ASSEOIR REPRENDRE ,['Pres']['Pres'],,"sat down by the fire, and once more began his old song,",252,"s'assit près du feu et reprit sa vieille chanson,",sat down by the fire and resumed his old song
Ah! si seulement je pouvais frissonner.,AH ! SI MOI PEUR !,AH SEULEMENT POUVOIR FRISSONNER ,['Imp'],,If I could but shudder.,253,Si je ne pouvais que frissonner.,Ah! if only I could shiver.
A minuit on entendit des bruits étranges.,MINUIT ENTENDRE BRUIT BIZARRE,BRUITS ETRANGES MINUIT ENTENDRE ,['Pres']['Pres'],,"When midnight came, an uproar and noise of tumbling about was heard;",254,"Quand minuit arriva, on entendit un tumulte et un bruit de bousculade ;",At midnight strange noises were heard.
"D'abord doucement,",D'ABORD DOUCEMENT ,ABORD DOUCEMENT ,<unk>,,"at first it was low,",255,"Au début, le niveau était bas,","At first slowly,"
"puis toujours plus fort,",PETIT A PETIT PLUS FORT,TOUJOURS PLUS FORT ,<unk>,,but it grew louder and louder.,256,mais il s'est fait de plus en plus fort.,"then always stronger,"
"puis après un court silence,",SILENCE COURT,COURT SILENCE ,<unk>,,"Then it was quiet for awhile,",257,"Puis le silence s'est installé pendant un certain temps,","then after a short silence,"
un grand cri.,GRAND CRI,GRAND CRI ,<unk>,,"and at length with a loud scream,",258,"et enfin avec un grand cri,",a great cry.
Et la moitié d'un homme arrivant par la cheminée tomba devant lui.,HOMME MOITIE CHEMINEE ARRIVER TOMBER DEVANT LUI,MOITIE HOMME CHEMINEE TOMBA ARRIVANT ,['Pres'],,half a man came down the chimney and fell before him.,259,La moitié d'un homme descendit de la cheminée et tomba devant lui.,And half a man coming through the chimney fell in front of him.
Holà! cria-t-il.,LUI CRIER HOLA !,HOLA CRIA -T ,<unk>,,"Hollo! cried he,",260,"Hollo ! s'écria-t-il,",Whoa! he shouted.
Il en manqua une moitié.,MANQUER MOITIE CORPS,MOITIE MANQUER ,['Pres'],,another half belongs to this.,261,une autre moitié appartient à ce dernier.,Half of it was missing.
Ça ne suffit pas comme ça!,PAS ASSEZ BRUIT,CA NE PAS SUFFIRE ,['Pres'],,This is too little!,262,C'est trop peu !,That's not enough!
Le vacarme reprit.,JUSTE VACARME REPRENDRE,VACARME REPRIT ,<unk>,,"Then the uproar began again,",263,"Puis le tumulte a repris,",The commotion resumed.
"On tempêtait, on criait.",CRIER BRUIT CONTRE CHEMINEE,TEMPETER CRIER ,['Imp']['Imp'],,"there was a roaring and howling,",264,"il y eut un grondement et un hurlement,","We were storming, we were shouting."
Et la seconde moitié tomba à son tour de la cheminée.,DEUXIEME MOITIE TOMBER DE CHEMINEE,SECONDE MOITIE TOUR CHEMINEE TOMBA ,['Past'],,and the other half fell down likewise.,265,et l'autre moitié tomba aussi.,And the second half fell in turn from the fireplace.
"Attends, dit le garçon, je vais d'abord ranimer le feu pour toi.",GARCON DIRE ATTENDRE D'ABORD RALLUMER FEU POUR TOI,ATTENDS GARCON DIT ABORD FEU ALLER RANIMER ,['Past']['Pres'],,"Wait, said he, I will just blow up the fire a little for thee.",266,"Attends, dit-il, je vais attiser un peu le feu pour toi.","Wait, said the boy, I'll rekindle the fire for you first."
"Quand il l'eut fait, il regarda à nouveau autour de lui:",QUAND FINIR REGARDER AUTOUR LUI,AVOIR FAIT NOUVEAU AUTOUR REGARDER ,['Past']['Past']['Pres'],,"When he had done that and looked round again,",267,"Une fois cela fait, il regarda à nouveau autour de lui,","When he had done so, he looked around again"
les deux moitiés s'étaient rassemblées et un homme d'affreuse mine s'était assis à la place qu'occupait le jeune homme auparavant.,DEUX MOITIE RASSEMBLER HOMME VISAGE AFFREUX ASSOIR MEME PLACE GARCON AVANT,DEUX MOITIES HOMME AFFREUSE MINE PLACE JEUNE HOMME AUPARAVANT RASSEMBLEES ASSIS OCCUPER ,['Imp']['Past']['Imp']['Past']['Imp'],,"the two pieces were joined together, and a frightful man was sitting in his place.",268,"les deux morceaux étaient réunis, et un homme effrayant était assis à sa place.",the two halves had come together and a man with an ugly face sat in the place where the young man had sat before.
"Ce n'est pas ce que nous avions convenu, dit-il.",JEUNE HOMME DIRE AH NON PAS PREVUE,PAS CONVENU DIRE ,['Pres']['Imp']['Past']['Pres'],,"That is no part of our bargain, said the youth,",269,"Cela ne fait pas partie de notre marché, dit le jeune,","That's not what we agreed on, he says."
Ce tour est à moi!,CETTE MACHINE MIENNE,TOUR ,['Pres'],,the bench is mine.,270,Le banc est à moi.,This trick is mine!
L'homme voulut l'empêcher de s'y asseoir mais il ne s'en laissa pas conter. Il le repoussa avec violence et reprit sa place.,HOMME VOULOIR L'EMPECHER S'ASSOIR MAIS JEUNE HOMME PAS LAISSER FAIRE POUSSER VIOLEMENT RECUPERE SA PLACE,HOMME EMPECHER NE PAS VOULOIR ASSEOIR LAISSER CONTER REPOUSSA VIOLENCE PLACE REPRENDRE ,['Imp']['Pres']['Pres'],,"The man wanted to push him away; the youth, however, would not allow that, but thrust him off with all his strength, and seated himself again in his own place.",271,"L'homme voulut le repousser, mais le jeune homme ne le permit pas ; il le repoussa de toutes ses forces et s'assit de nouveau à sa place.","The man wanted to prevent him from sitting down, but he didn't let him. He pushed him away violently and took his place."
Beaucoup d'autres hommes se mirent alors à dégringoler de la cheminée les uns après les autres et ils apportaient neuf tibias et neuf têtes de mort avec lesquels ils se mirent à jouer aux quilles.,BEAUCOUP AUTRES HOMME TOMBER TOMBER CHEMINEE CHACUN APPORTER NEUF TIBIA NEUF TETE MORT TOUS JOUER BOWLING,AUTRES HOMMES ALORS DEGRINGOLER CHEMINEE UNS AUTRES APPORTAIENT TIBIAS NEUF TETES MORT QUILLES METTRE METTRE JOUER ,['Pres']['Pres'],,"Then still more men fell down, one after the other; they brought nine dead men's legs and two skulls, and set them up and played at nine-pins with them.",272,"Ils ramenèrent neuf jambes de morts et deux crânes, qu'ils installèrent et avec lesquels ils jouèrent aux quilles.",Many other men then began to tumble down the chimney one after the other and they brought nine shins and nine skulls with which they began to bowl.
"Le garçon eut envie d'en faire autant. Dites, pourrais-je jouer aussi?",GARCON VOULOIR JOUER AUSSI LUI DIRE MOI AUSSI POUVOIR JOUER ?,GARCON AUTANT ENVIE FAIRE DITES AUSSI JOUER ,['Past']['Past'],,"The youth also wanted to play and said Hark you, can I join you?",273,"Le jeune voulait aussi jouer et a dit : ""Écoute, je peux me joindre à toi ?","The boy wanted to do the same. Say, could I play too?"
"Oui, si tu as de l'argent.",HUMAIN REPONDRE SI TOI AVOIR ARGENT OUI,OUI TOI AS ARGENT ,<unk>,,"Yes, if thou hast any money.",274,"Oui, si tu as de l'argent.","Yes, if you have money."
"J'en ai bien assez, répondit-il,",GARCON REPONDRE OUI MOI AVOIR ARGENT LARGE,BIEN ASSEZ REPONDIT ,['Pres'],,"Money enough, replied he,",275,"Assez d'argent, répondit-il,","I have enough, he replied,"
mais vos boules ne sont pas rondes.,MAIS VOS BOULES PAS RONDE,BOULES NE PAS RONDES ,['Pres']['Past'],,but your balls are not quite round.,276,mais vos couilles ne sont pas tout à fait rondes.,but your balls are not round.
"Il prit les têtes de mort, s'installa à son tour et en fit de vraies boules.",GARCON PRENDRE TETE MORT METTRE DANS MACHINE FAIRE VRAI BOULE,TETES MORT PRENDRE TOUR FIT VRAIES BOULES INSTALLER ,['Pres']['Past'],,Then he took the skulls and put them in the lathe and turned them till they were round.,277,Puis il a pris les crânes et les a mis dans le tour et les a tournés jusqu'à ce qu'ils soient ronds.,"He took the skulls, sat down and made them into real balls."
"Comme ça elles rouleront mieux, dit-il.",GARCON DIRE VOILA LA MIEUX ROULER,MIEUX ROULER DIRE ,['Fut']['Pres'],,"There, now, they will roll better! said he.",278,"Là, maintenant, ils vont mieux rouler ! dit-il.","That way they'll roll better, he says."
